code,date,text,value
GOOGL,20170406,youtube tweak ad strategy to curb content stealing,1
GOOGL,20170405,u s judge warns uber in waymo self driving car case,1
GOOGL,20170404,uber exec ha no basis to believe criminal probe underway court filing,1
GOOGL,20170327,facebook s messenger app add live location sharing,1
GOOGL,20170327,facebook s messenger app to allow live location sharing,0
GOOGL,20170324,brief moody s say alphabet s loss of notable advertiser on youtube platform credit negative but doe not impact aa rating,1
GOOGL,20170324,rpt youtube s bid to grab tv dollar imperiled by advertiser revolt,0
GOOGL,20170324,youtube s bid to grab tv dollar imperiled by advertiser revolt,0
GOOGL,20170324,youtube s bid to grab tv dollar imperiled by advertiser revolt,0
GOOGL,20170322,google allows user to share their location in mapping app,1
GOOGL,20170317,eu consumer authority to take on facebook google twitter,1
GOOGL,20170317,u s financial firm embrace cloud fat finger notwithstanding,0
GOOGL,20170315,turner fox viacom to offer advertiser way to laser focus on audience,0
GOOGL,20170310,alphabet self driving car unit seek injunction against uber,0
GOOGL,20170307,google reported by danish watchdog for unlimited data storage,1
GOOGL,20170307,google foe take android complaint to regulator,0
GOOGL,20170306,rpt alphabet lawsuit against uber cement end of uneasy marriage,1
GOOGL,20170301,uber s self driving unit quietly bought firm with tech at heart of alphabet lawsuit,1
GOOGL,20170228,corrected uber exec asked to resign for not disclosing prior sexual harassment allegation recode,1
GOOGL,20170222,brief s p upgrade alphabet inc to aa on continued strong operating performance conservative financial policy,1
GOOGL,20170222,confident snap brush off concern on second day of ipo roadshow,0
GOOGL,20170217,blackrock s largest mutual fund sour on google,0
GOOGL,20170216,telenor to roll out google s new messaging service in asia europe,1
GOOGL,20170214,brief jana partner llc dissolve sole share stake in alphabet marathon petroleum,1
GOOGL,20170214,brief omega advisor cut share stake in alphabet microsoft dissolve in chesapeake energy,0
GOOGL,20170210,brief vanguard group report pct passive stake in alphabet inc a of dec,1
GOOGL,20170203,update uber ceo quits trump s business advisory group,0
GOOGL,20170202,update microsoft asks for exception program on trump immigration order,0
GOOGL,20170202,microsoft asks trump administration for exception program on immigration order,0
GOOGL,20170127,alphabet s hardware growth add to strength in core ad business,1
GOOGL,20170127,alphabet post strong revenue growth higher tax hit earnings,0
GOOGL,20170126,brief alphabet inc report th qtr non gaap eps of,1
GOOGL,20170126,alphabet quarterly revenue rise pct,0
GOOGL,20170126,brief alphabet inc quarterly result press release,0
GOOGL,20170110,rpt update italy looking at google proposal to settle tax dispute source,1
GOOGL,20170104,u s labor department sue google for compensation data,1
GOOGL,20161116,google ceo to meet with eu antitrust chief on friday,1
GOOGL,20161115,google announces artificial intelligence group for google cloud,1
GOOGL,20161115,google say it will expand operation in london,0
GOOGL,20161115,apple considering expansion into wearable glass bloomberg,0
GOOGL,20161114,brief soros fund management take share stake in alphabet dissolve stake in gm sec filing,1
GOOGL,20161114,brief appaloosa cut share stake in alphabet ups in kinder morgan,0
GOOGL,20161114,brief tiger global management raise share stake in apple cut share stake in amazon,0
GOOGL,20161114,brief jana partner cut sole share stake in alphabet take sole share stake in mondelez international,0
GOOGL,20161110,brief third point ups stake in alphabet facebook cut in charter,1
GOOGL,20161107,eye tracking firm tobii to raise cash for virtual reality smartphone investment,0
GOOGL,20161105,alphabet s unit discloses snapchat investment,0
GOOGL,20161103,google formally reject eu antitrust charge,1
GOOGL,20161027,alphabet s quarterly revenue rise percent,1
GOOGL,20161027,indonesia hope to reach tax settlement with google finmin,0
GOOGL,20161027,indonesia hope to reach tax settlement with google finmin,0
GOOGL,20161026,update salesforce com ceo speaks of failed effort to buy twitter linkedin,0
GOOGL,20161026,salesforce com ceo speaks of failed effort to buy twitter linkedin,0
GOOGL,20161020,investment bank scramble to fill top job in italy,0
GOOGL,20161020,google sign cbs in talk with others on web tv source,0
GOOGL,20161020,update google sign cbs in talk with others on web tv source,0
GOOGL,20161011,google buy digital marketing company famebit,1
GOOGL,20161011,brief alphabet s google acquires famebit platform company blog post,0
GOOGL,20161010,salesforce still mull bid for twitter a shareholder resist source,0
GOOGL,20161010,twitter s share slump on report that potential bidder lose interest,0
GOOGL,20161006,update twitter share plunge on report bidder are scarce,0
GOOGL,20161006,twitter drop percent after report that google won t bid,0
GOOGL,20161006,twitter drop percent after report that google won t bid,0
GOOGL,20160928,brief alphabet s youtube hire former warner music executive lyor cohen a global head of music,1
GOOGL,20160927,google france bos say looking for insurance partner,1
GOOGL,20160927,google launch service to take internet to india mall cafe,0
GOOGL,20160927,google launch service to take internet to india mall cafe,0
GOOGL,20160926,exclusive thailand considering tougher tax collection rule for internet tech firm,0
GOOGL,20160915,japan government advisory panel say apple google hinder app competition,1
GOOGL,20160914,japan report show apple google hinder app competition nikkei,1
GOOGL,20160912,sanofi and alphabet set up jv in diabetes,1
GOOGL,20160908,google given more time to reply to eu antitrust charge on android,1
GOOGL,20160908,corrected update google to buy cloud software company apigee for mln,0
GOOGL,20160908,update google to buy software developer apigee in mln deal,0
GOOGL,20160908,google to buy software developer apigee in mln deal,0
GOOGL,20160902,exclusive google shelf plan for phone with interchangeable part source,1
GOOGL,20160830,google s cloud close to winning paypal business cnbc,1
GOOGL,20160822,brief alphabet google ceo sundar pichai report open market sale of co s class a common stock and class c capital stock,1
GOOGL,20160822,chinese investor buy ad tech startup medium net for million,0
GOOGL,20160822,update chinese investor buy ad tech startup medium net for mln,0
GOOGL,20160817,update blackrock s largest mutual fund warns on u s ups japan stake,0
GOOGL,20160811,google venture ceo bill mari quits recode,1
GOOGL,20160811,update google venture ceo bill mari quits,0
GOOGL,20160802,brief s p alphabet inc s proposed senior unsecured note are assigned aa issue rating,1
GOOGL,20160802,brief moody s assigns aa rating to alphabet inc s new senior unsecured note,0
GOOGL,20160801,update gsk and google parent forge mln bioelectronic medicine firm,1
GOOGL,20160729,alphabet and amazon wind up stellar quarter for big tech,1
GOOGL,20160728,brief alphabet inc report q gaap eps for class a and b common stock,1
GOOGL,20160728,google parent alphabet revenue up percent,0
GOOGL,20160722,refile update verizon emerges a front runner in yahoo auction source,0
GOOGL,20160720,uber driver tell uk tribunal he earned le than the minimum wage,0
GOOGL,20160720,uber driver tell uk tribunal he earned le than the minimum wage,0
GOOGL,20160714,google say will respond to eu antitrust case in coming week,1
GOOGL,20160629,brief alphabet inc appoints roger ferguson member of board,1
GOOGL,20160620,toyota to build artificial intelligence based driving system in year,0
GOOGL,20160613,apple expected to showcase new power for siri at developer event,0
GOOGL,20160609,u s congress scrutinizes pay tv billing competitive practice,0
GOOGL,20160609,update u s congress scrutinizes pay tv billing competitive practice,0
GOOGL,20160609,congress scrutinizes pay tv billing competitive practice,0
GOOGL,20160607,gm ceo say keep steering wheel brake in self driving car,0
GOOGL,20160603,update ceo of alphabet inc s nest unit step down,1
GOOGL,20160603,tiger global climb in may other fund post gain a well,0
GOOGL,20160603,update tiger global climb in may other fund post gain a well,0
GOOGL,20160601,toyota in talk to buy robotics division from alphabet nikkei,1
GOOGL,20160531,russian watchdog again put off decision on google fine,1
GOOGL,20160527,brief moody s say alphabet s victory in code copyright case is credit positive,1
GOOGL,20160526,refile update microsoft facebook to build transatlantic subsea cable,0
GOOGL,20160525,for some u s company millennials are giving way to generation z,0
GOOGL,20160524,update investigator raid google paris hq in tax evasion inquiry,0
GOOGL,20160519,google double down on artificial intelligence with home and allo,1
GOOGL,20160518,google unveils google home look to compete with amazon s echo,1
GOOGL,20160518,press digest new york time business news may,0
GOOGL,20160513,dan loeb s third point add share of alphabet filing,1
GOOGL,20160513,brief third point llc take share stake in alphabet inc sec filing,0
GOOGL,20160511,ftc taking second look at google search politico,1
GOOGL,20160505,digital farming could spell shake up for crop chemical sector,0
GOOGL,20160503,brief alphabet say canadian competition bureau closed antitrust probe,1
GOOGL,20160428,fiat chrysler alphabet in technology partnership talk wsj,1
GOOGL,20160428,refile update facebook revenue smash expectation a mobile ad sale surge,0
GOOGL,20160427,update apple s year iphone juggernaut stop with first sale decline,0
GOOGL,20160426,brief s p rate alphabet s senior unsecured note aa issue level rating,1
GOOGL,20160426,google ford uber launch coalition to further self driving car,0
GOOGL,20160426,brief alphabet announces pct final participation in exchange offer,0
GOOGL,20160422,brief moody s comment on eu s antitrust charge against alphabet,1
GOOGL,20160422,u stock wall street end flat alphabet and microsoft tumble,0
GOOGL,20160422,u stock wall street mixed a alphabet microsoft tumble,0
GOOGL,20160422,microsoft google agree to drop complaint against each other,0
GOOGL,20160422,microsoft google agree to drop complaint against each other,0
GOOGL,20160422,microsoft google agree to drop complaint against each other,0
GOOGL,20160421,corrected update google s parent alphabet miss wall street view,1
GOOGL,20160421,brief alphabet report st qtr adj earnings of shr,0
GOOGL,20160421,alphabet s quarterly revenue rise pct,0
GOOGL,20160419,timeline google win some loses some in global antitrust battle,0
GOOGL,20160419,timeline google win some loses some in global antitrust battle,0
