code,name,date,headline,article
AAPL,Apple Inc,20180427,BRIEF-Hanwang Technology Elects Chairman  Signs Trademark Agreement With Apple ,* SAYS IT SIGNS AGREEMENT TO TRANSFER ONE OF ITS NON-REGISTERED TRADEMARK RELATED RIGHTS TO APPLE INC
AAPL,Apple Inc,20180426,Tesla's head of Autopilot leaves  ex-Apple exec to succeed ,April 26 Tesla Inc said on Thursday Jim Keller  the head of its low-voltage hardware  Autopilot software and infotainment  is leaving the automaker to focus on microprocessor engineering with another company.
AAPL,Apple Inc,20180425,Trump  top aides talk trade with Apple CEO Cook at White House ,WASHINGTON President Donald Trump and two top aides talked about trade issues with Apple Inc  chief Tim Cook on Wednesday as the White House prepares to try to avert a trade war with China  a manufacturing hub for the iPhone maker.
AAPL,Apple Inc,20180424,Apple shares drop on more warnings from iPhone supply chain ,SAN FRANCISCO Shares of Apple Inc dropped nearly 2 percent on Tuesday as investors worries intensified about soft demand for iPhones after a warning from a company that supplies components for smartphones.
AAPL,Apple Inc,20180423,Apple sensor supplier AMS warns of second-quarter slowdown ,ZURICH Chipmaker AMS reported first-quarter sales toward the lower end of its guidance range on Monday and warned of a downturn owing to weaker orders from one of its main customers.
AAPL,Apple Inc,20180420,Apple offers battery replacement for some MacBooks after flaws reported ,April 20 Apple Inc on Friday said component failure in a limited number of MacBook Pros has caused built-in battery to expand  adding  it will offer worldwide free replacement for such batteries.
AAPL,Apple Inc,20180419,REFILE-US STOCKS-Apple  Philip Morris  chips lead slide on Wall Street ,April 19 U.S. stocks fell on Thursday  as technology stocks from Apple to chipmakers declined following a weak forecast on smartphone demand  while a sharp drop in Philip Morris's shares after results weighed on the consumer staples sector.
AAPL,Apple Inc,20180417,BRIEF-Apple Plans To Launch Its Own News Subscription Offering - Bloomberg  Citing Sources ,* APPLE PLANS TO INTEGRATE MAGAZINE APP TEXTURE INTO APPLE NEWS AND DEBUT ITS OWN PREMIUM SUBSCRIPTION OFFERING - BLOOMBERG  CITING SOURCES Source text - https://bloom.bg/2qCGVIb Further company coverage:
AAPL,Apple Inc,20180413,Appeals court again nixes Smartflash patents asserted against Apple ,A federal appeals court on Wednesday upheld a ruling that patents owned by Smartflash LLC are invalid  dashing the licensing company's hopes of reviving lawsuits against Apple Inc  Samsung Electronics Co Ltd and Google Inc.
AAPL,Apple Inc,20180412,VirnetX wins $502 million in latest patent trial against Apple ,Patent licensing company VirnetX Holding Corp on Tuesday won a $502 million verdict from Apple Inc  but that award as well as a judgment last year are both vulnerable on appeal following the invalidation of VirnetX's patents by U.S. Patent Trial and Appeal Board.
AAPL,Apple Inc,20180411,Apple Music appoints new head  hits 48 million subscribers ,Apple Inc on Wednesday appointed a new executive to oversee its Apple Music streaming business and hit 48 million subscribers  the company said.
AAPL,Apple Inc,20180410,Apple adds Isaac Asimov sci-fi series to TV development list ,"LOS ANGELES Isaac Asimov's influential ""Foundation"" science fiction novels about the collapse and resurgence of a galactic empire are heading to Apple Inc as a television drama series  a company spokeswoman said on Tuesday."
AAPL,Apple Inc,20180409,Apple says all its facilities now powered by clean energy ,Apple Inc  on Monday said it had achieved its goal of powering all of the company's facilities with renewable energy  a milestone that includes all of its data centers  offices and retail stores in 43 countries.
AAPL,Apple Inc,20180406,Apple says repeal of EPA carbon plan would threaten investments ,WASHINGTON Apple Inc  said on Friday it opposes any repeal by the U.S. Environmental Protection Agency of the Clean Power Plan  which is a priority of the agency's Administrator Scott Pruitt and would reverse an Obama-era program to curb greenhouse gases.
AAPL,Apple Inc,20180404,BRIEF-Apple working on touchless control and curved iPhone screen -Bloomberg ,* Apple Working On Touchless Control And Curved iPhone Screen Bloomberg  citing sources Source text : https://bloom.bg/2q7Ski6 Further company coverage:
AAPL,Apple Inc,20180403,Apple discloses gender pay gap at UK operations ,Apple Inc said on Tuesday that men earned 5 percent more on average than women at its UK operations  although the median pay gap was 2 percent in favor of women.
AAPL,Apple Inc,20180330,Foxconn fourth-quarter net profit estimated T$71.66 billion  up 4 percent from year ago ,TAIPEI Taiwan's Foxconn   the world's largest contract electronics maker and a key Apple Inc  supplier  reported on Friday 4.2 percent growth in fourth quarter net profit from a year ago  defying expectations for a decline.
AAPL,Apple Inc,20180329,Poor first quarter ends on a high note as stocks leap ,NEW YORK Stocks steadied on Thursday  after a woeful week for major technology companies  even as global equities careened towards their first quarterly drop in two years.
AAPL,Apple Inc,20180328,EU antitrust chief turns to academics to help tackle tech challenges ,BRUSSELS Europe's antitrust chief Margrethe Vestager  who has taken on Google  Apple and Qualcomm in recent years  is looking to three academics to help her deal with anti-competitive practices in fast-moving technology markets.
AAPL,Apple Inc,20180327,UPDATE 5-Apple bid for education market: new software  same iPad price ,CHICAGO/SAN FRANCISCO  March 27 Apple Inc on Tuesday rolled out a new iPad and classroom software aimed at grabbing more of the U.S. education market  but did not cut the price of its entry-level tablet despite schools flocking to laptops costing a third less.
AAPL,Apple Inc,20180324,Apple's Tim Cook calls for calm heads on China  U.S. trade ,"BEIJING Apple Inc's Chief Executive Tim Cook on Saturday called for ""calm heads"" and more open trade  amid rising fears of a trade war between the United States and China."
AAPL,Apple Inc,20180323,Ireland chooses investment firms to manage Apple cash ,DUBLIN Ireland on Friday chose Amundi   BlackRock Investment Management   and Goldman Sachs Asset Management  to manage up to 15 billion euros ($18.5 billion) in disputed taxes Brussels has ordered it to collect from Apple.
AAPL,Apple Inc,20180320,Apple supplier IQE's sales surge  but takes U.S. tax hit ,Semiconductor component manufacturer IQE Plc   whose technology is used in Apple Inc's  iPhone  posted a rise in 2017 adjusted pre-tax profit on Tuesday on strong wafer sales  though a change in U.S. tax policy hit unadjusted earnings.
AAPL,Apple Inc,20180319,Apple developing own screens using next-generation MicroLED tech: Bloomberg ,Apple Inc is developing its own MicroLED device displays and has made small numbers of the screens for testing  Bloomberg reported  in a move that could hurt Asian display suppliers to the U.S. tech giant over the long-term. | Video 
AAPL,Apple Inc,20180316,Steve Jobs pre-Apple job application fetches $174 000 at auction ,LOS ANGELES A one-page job application filled out by Steve Jobs more than four decades ago that reflected the Apple founder's technology aspirations sold for $174 000 at a U.S. auction  more than three times its presale estimate.
AAPL,Apple Inc,20180315,iPhone parts supplier Jabil's earnings  revenue top estimates ,Jabil Inc   which makes casings for Apple Inc's  iPhones  reported quarterly profit and revenue ahead of analysts' estimates  led by strong growth in its diversified manufacturing services business.
AAPL,Apple Inc,20180314,Google  Apple face EU law on business practices ,Online platforms such as Google   Apple  and Amazon  face new European Union rules on their commercial practices with smaller businesses that use their services  as Brussels seeks to curtail their huge market power.
AAPL,Apple Inc,20180313,Breakingviews - Apple acquires goodwill of flag-waving publishers ,NEW YORK (Reuters Breakingviews) - Apple is acquiring the goodwill of flag-waving magazine publishers for less than pocket change. The $925 billion iPhone maker is buying Texture  a digital subscription service for titles like Rolling Stone. The pixelated newsstand was intended as an antidote to Apple’s onerous terms. With the print industry suffering  though  buying it makes the tech giant look like a white knight.
AAPL,Apple Inc,20180312,Apple Music hits 38 million paid subscribers ,Apple Inc's streaming music service now has 38 million paid subscribers  up from 36 million in February  the company said on Monday.
AAPL,Apple Inc,20180308,Apple finds more serious supplier problems as its audits expand ,Apple Inc  said on Wednesday it had found a higher number of serious violations of its labor and environmental policies for suppliers  such as falsifying work hours data  as it expanded the scope of its annual audit of conditions of workers making its iPhones and other products.
AAPL,Apple Inc,20180307,BRIEF-Apple Publishes Conflict Minerals Report For Jan. 1  2017-Dec. 31  2017 ,* APPLE INC - APPLE PUBLISHES CONFLICT MINERALS REPORT FOR REPORTING PERIOD JAN. 1  2017 TO DEC. 31  2017
AAPL,Apple Inc,20180303,Dialog expects to supply chips to Apple through 2020: CEO in paper ,FRANKFURT Dialog Semiconductor  expects Apple   its top customer  to use its chips for a significant proportion of its devices in 2019 and 2020  Chief Executive Jalal Bagherli told a German newspaper.
AAPL,Apple Inc,20180226,Apple shares on verge of record high after Buffett comments ,SAN FRANCISCO Shares of Apple  rose 2 percent on Monday and were on the verge of a record high after billionaire Warren Buffett talked up his company's stake in the iPhone maker.
AAPL,Apple Inc,20180223,Steve Jobs' pre-Apple job application could fetch $50 000 at auction ,LOS ANGELES A job application filled out by Steve Jobs more than four decades ago that reflects the Apple  founder's aspirations to work in technology and design will go up for auction next month.
AAPL,Apple Inc,20180222,Irish taxman sees disputed Apple bill remaining around $16 billion ,"DUBLIN Ireland expects the final disputed tax bill that the European Commission ordered it to collect from Apple  to be ""in the ballpark"" of the 13 billion euros ($16 billion) estimated  the head of the country's tax collectors said on Thursday."
