company,date,time
Alphabet Inc Class C (GOOG),2018-12-20,Markets suffer worst year since global financial crisis
Alphabet Inc Class C (GOOG),2018-12-19,U.S. Congress will not pass self-driving car bill in 2018: senators
Alphabet Inc Class C (GOOG),2018-12-19,Alphabet A Rises 3%
Alphabet Inc Class C (GOOG),2018-12-19, Former JPMorgan Exec Blythe Masters Steps Down as CEO of Digital Asset 
Alphabet Inc Class C (GOOG),2018-12-18,Yelp  Consumer Watchdog lose Google intervention bid
Alphabet Inc Class C (GOOG),2018-12-18,Stocks - S&P Gives up Gains Late to End Flat Ahead of Fed
Alphabet Inc Class C (GOOG),2018-12-18,S&P flat as government shutdown threat  Fed decision loom
Alphabet Inc Class C (GOOG),2019-02-04,Tech boosts S&P  Nasdaq; healthcare weighs on Dow
Alphabet Inc Class C (GOOG),2019-02-04,Stocks - Wall Street Mixed Ahead of Alphabet’s Earnings
Alphabet Inc Class C (GOOG),2019-02-04,Stocks - U.S. Futures Flat Amid Worry Over Slowing Chinese Economy
Alphabet Inc Class C (GOOG),2019-02-04,Top 5 Things to Know in The Market on Monday
Alphabet Inc Class C (GOOG),2019-02-04,Futures start week on flat note
Alphabet Inc Class C (GOOG),2019-02-03,Bud Light  robots  AI dominate attention during Super Bowl
Alphabet Inc Class C (GOOG),2019-02-03,Verily working on health-tracking shoes
Alphabet Inc Class C (GOOG),2019-02-03,Economic Calendar - Top 5 Things to Watch This Week
Alphabet Inc Class C (GOOG),2019-02-02,Take Five: Dogs and Pigs - World markets themes for the week ahead
Alphabet Inc Class C (GOOG),2019-02-01,FCC faces tough questions from court on net neutrality repeal
Alphabet Inc Class C (GOOG),2018-12-18,U.S. agency to speed reviews of automaker self-driving petitions
Alphabet Inc Class C (GOOG),2018-12-18,Alphabet A Rises 3%
Alphabet Inc Class C (GOOG),2018-12-18,Stocks gain strongly after blue Monday
Alphabet Inc Class C (GOOG),2018-12-18,After reports  Trump turns eye to his own social media followers
Alphabet Inc Class C (GOOG),2018-12-18,Stocks - Oracle  Boeing  Sprint Jump in Premarket; Rent-A-Center Tumbles
Alphabet Inc Class C (GOOG),2018-12-18,Investors gloomiest in a decade about world economy: BAML survey
Alphabet Inc Class C (GOOG),2018-12-18,Germany's Altmaier: not certain France will breach EU deficit rule
Alphabet Inc Class C (GOOG),2018-12-17,NBA notebook: Dolan reportedly open to selling Knicks
Alphabet Inc Class C (GOOG),2018-12-17,No Uber or Airbnb in South Korea: Red tape  risk-aversion hobble start-ups
Alphabet Inc Class C (GOOG),2018-12-17,Alphabet A Falls 3%
Alphabet Inc Class C (GOOG),2018-12-17,Google to spend $1 billion on new campus in New York
Alphabet Inc Class C (GOOG),2018-12-17,NBA teams with Google for All-Star voting
Alphabet Inc Class C (GOOG),2018-12-17,Amazon is dipping its toes into a $300 billion healthcare-technology market  and it has analysts wondering if the retail giant has a shot at disrupting it
Alphabet Inc Class C (GOOG),2018-12-17,Stocks - Goldman Sachs  J&J Fall in Premarket; Best Buy Plunges
Alphabet Inc Class C (GOOG),2018-12-17, Google AI Briefly Broadcasts Bitcoin (BTC) as “Collapsed Bubble” 
Alphabet Inc Class C (GOOG),2018-12-16,U.S. Senate report to detail extent of Russian election meddling: Washington Post
Alphabet Inc Class C (GOOG),2018-12-14,Germany's Altmaier sees no disorderly Brexit  hopeful on U.S. trade ties
Alphabet Inc Class C (GOOG),2018-12-14,EU leaders call for urgent action against disinformation
Alphabet Inc Class C (GOOG),2018-12-13,YouTube  under pressure for problem content  takes down 58 million videos in quarter
Alphabet Inc Class C (GOOG),2018-12-13,YouTube removed 58M videos in Q3
Alphabet Inc Class C (GOOG),2018-12-13,Deliv signs up 20 new U.S. retailers for same-day delivery
Alphabet Inc Class C (GOOG),2018-12-13,Tax treaties create $4.2 trillion cash flow through Netherlands
Alphabet Inc Class C (GOOG),2018-12-13,Advocacy group drafts U.S. privacy bill as effort grows to make law next year
Alphabet Inc Class C (GOOG),2018-12-13,Google launches Thai AI project to screen for diabetic eye disease
Alphabet Inc Class C (GOOG),2018-12-13,The Bull Case For Stocks Is Compelling
Alphabet Inc Class C (GOOG),2018-12-13,German ruling on Google licensing fees should be halted: EU court adviser
Alphabet Inc Class C (GOOG),2018-12-12,Amid China Internet confusion  Mizuho likes Alibaba and Baidu
Alphabet Inc Class C (GOOG),2018-12-12,Key U.S. senator calls self-driving legislation a 'long shot'
Alphabet Inc Class C (GOOG),2018-12-12,Rep. Goodlatte presses administration to support anti-OPEC legislation
Alphabet Inc Class C (GOOG),2018-12-12,Stocks - Dow Posts Triple-Digital Gain on Signs of Trade Progress
Alphabet Inc Class C (GOOG),2018-12-12,FCC considers ending merger ban among broadcast networks
Alphabet Inc Class C (GOOG),2018-12-12,Vietnam seeks arrest of activist over Facebook posts
Alphabet Inc Class C (GOOG),2018-12-11,Google studies steps to open representative office in Vietnam  government says
Alphabet Inc Class C (GOOG),2018-12-11,Google has 'no plans' to launch Chinese search engine: CEO
Alphabet Inc Class C (GOOG),2018-12-11,Report: Japan to increase scrutiny of foreign big-data firms
Alphabet Inc Class C (GOOG),2018-12-11,FAANG Glory Days May Be Over as Headwinds Persist Into Next Year
Alphabet Inc Class C (GOOG),2018-12-11,Verizon takes billions in charges for Oath  voluntary buyouts
Alphabet Inc Class C (GOOG),2018-12-11,Apple launches payments service in Germany following delay
Alphabet Inc Class C (GOOG),2018-12-11, US-Based Crypto Exchange Gemini Launches Mobile App 
Alphabet Inc Class C (GOOG),2018-12-11,Tech lunch: Seeing green on trade optimism
Alphabet Inc Class C (GOOG),2018-12-11,Google CEO testifies for House committee (updates)
Alphabet Inc Class C (GOOG),2018-12-11,Cowen analyst calls Amazon top pick for 2019
Alphabet Inc Class C (GOOG),2018-12-11,Amazon plans chips in Intel's territory
Alphabet Inc Class C (GOOG),2018-12-11,Stocks - Wall Street Jumps as Trump Calls U.S.-China Trade Talks 'Productive'
Alphabet Inc Class C (GOOG),2018-12-11,Invesco QQQ ETF (QQQ) November Summary
Alphabet Inc Class C (GOOG),2018-12-11,Stocks - Alphabet  Wells Fargo  Ford  GM Gain in Premarket; Stitch Plunges
Alphabet Inc Class C (GOOG),2018-12-11,Google CEO faces first Congressional hearing
Alphabet Inc Class C (GOOG),2018-12-11,Russia fines Google for not complying with search results law: TASS
Alphabet Inc Class C (GOOG),2018-12-11,Uber's dominant size may rob smaller Lyft of its IPO oxygen
Alphabet Inc Class C (GOOG),2018-12-10,Google CEO defends 'integrity' of products ahead of testimony
Alphabet Inc Class C (GOOG),2018-12-10,Stocks - Dow Rebounds as Rampant Tech Lifts Sentiment  
Alphabet Inc Class C (GOOG),2018-12-10,Google+ shutdown speeds up  new privacy bug affected 52.5 million users
Alphabet Inc Class C (GOOG),2018-12-10,Deep losses leave Big Tech with small earnings multiples
Alphabet Inc Class C (GOOG),2018-12-10,EU's Vestager may investigate Apple Pay if there are formal complaints
Alphabet Inc Class C (GOOG),2018-12-10,Amazon Go flagship for London?
Alphabet Inc Class C (GOOG),2018-12-10,Australian watchdog wants a regulator for dominant Google  Facebook
Alphabet Inc Class C (GOOG),2018-12-09,Huawei's CEO Built an Empire. Trump Could Tear it Down
Alphabet Inc Class C (GOOG),2018-12-09,Google  Facebook Face Australia Crackdown Over Market Power
Alphabet Inc Class C (GOOG),2018-12-09,Australian voters shun conservative government in widely watched poll
Alphabet Inc Class C (GOOG),2018-12-07,Exclusive: Chat-service firm Slack taps Goldman Sachs to lead IPO - sources
Alphabet Inc Class C (GOOG),2018-12-06,Guggenheim starts Alphabet at Buy
Alphabet Inc Class C (GOOG),2018-12-06,EU lawmakers agree on tough line against tech companies
Alphabet Inc Class C (GOOG),2018-12-06,U.S. appeals court to hear arguments to stop AT&T purchase of Time-Warner
Alphabet Inc Class C (GOOG),2018-12-06,Australia passes bill to force tech firms to hand over encrypted data
Alphabet Inc Class C (GOOG),2018-12-06,France will tax digital giants from 2019 even if no EU-wide agreement: FinMin
Alphabet Inc Class C (GOOG),2018-12-05,'Too many adversaries': Stifel cuts Facebook to Hold
Alphabet Inc Class C (GOOG),2018-12-05,HomePod coming soon to China
Alphabet Inc Class C (GOOG),2018-12-05, Waves Adds 34% in 2 Days on Positive News 
Alphabet Inc Class C (GOOG),2018-12-05,Waymo unveils self-driving taxi service in Arizona for paying customers
Alphabet Inc Class C (GOOG),2018-12-05,Plan to combat fake news proposed as EU elections approach
Alphabet Inc Class C (GOOG),2018-12-05,Analyst: Google  Amazon releasing AirPods rivals
Alphabet Inc Class C (GOOG),2018-12-05,EU ministers fail to agree on digital tax
Alphabet Inc Class C (GOOG),2018-12-04,Stocks - Dow Plummets as Trade War Boogeyman Returns to Spook Investors
Alphabet Inc Class C (GOOG),2018-12-04,Apple security expert moves to ACLU as 'public interest tech' builds
Alphabet Inc Class C (GOOG),2018-12-04,Tech giants in spotlight as EU lawmakers consider strong action
Alphabet Inc Class C (GOOG),2018-12-04,Tech giants in spotlight as EU lawmakers consider strong action
Alphabet Inc Class C (GOOG),2018-12-04,Spanish capital bans three electric scooter operators
Alphabet Inc Class C (GOOG),2018-12-04,Alphabet A Falls 3%
Alphabet Inc Class C (GOOG),2018-12-04,Riksbank predicts Sweden will be 'cashless' within five years
Alphabet Inc Class C (GOOG),2018-12-04,U.S. House panel reschedules Google CEO testimony for Dec. 11
Alphabet Inc Class C (GOOG),2018-11-30,Group of EU states reject compromise on digital tax as deadline looms
Alphabet Inc Class C (GOOG),2018-11-30,ECB takes on PayPal with instant payment system
Alphabet Inc Class C (GOOG),2018-11-30,'I want world peace': Trump-Kim handshake inspires striking Singapore dress
Alphabet Inc Class C (GOOG),2018-11-30,Amazon to allow Apple Music on its Echo speakers
Alphabet Inc Class C (GOOG),2018-11-30,Rocket Internet CEO ready to seize tech rout opportunities
Alphabet Inc Class C (GOOG),2018-11-29,Grab  Go-Jek wage street fight for SE Asia 'super-app' supremacy
Alphabet Inc Class C (GOOG),2018-11-29,White House to hold roundtable with tech executives on innovation
Alphabet Inc Class C (GOOG),2018-11-29,Grab  Go-Jek wage street fight for SE Asia 'super-app' supremacy
Alphabet Inc Class C (GOOG),2018-11-29,WSJ: White House plans tech exec roundtable
Alphabet Inc Class C (GOOG),2018-11-29,GM President Ammann will take over Cruise self-driving car unit
Alphabet Inc Class C (GOOG),2018-12-04,EU ministers fail to break digital tax deadlock
Alphabet Inc Class C (GOOG),2018-12-04,Internet giants pose existential threat to banks: BIS chief
Alphabet Inc Class C (GOOG),2018-12-04,Alphabet's drone delivery comes to Europe
Alphabet Inc Class C (GOOG),2018-12-04,Alphabet's Wing drone delivery business to take flight in Finland
Alphabet Inc Class C (GOOG),2018-12-03,U.S. lawmakers make final push to win approval of self-driving car bill
Alphabet Inc Class C (GOOG),2018-12-03,Uber hires former U.S. safety official for self-driving effort
Alphabet Inc Class C (GOOG),2018-12-02,Google CEO hearing in U.S. House likely to be postponed: Goodlatte
Alphabet Inc Class C (GOOG),2018-11-30,Special Report: How Iran spreads disinformation around the world
Alphabet Inc Class C (GOOG),2018-11-30,Does Google harm local search rivals? EU antitrust regulators ask
Alphabet Inc Class C (GOOG),2018-11-30,Apple complies with Indian regulation ahead of deadline
Alphabet Inc Class C (GOOG),2018-12-07,Stocks - Dow Erases Gains for Year on Tech  Trade Turmoil
Alphabet Inc Class C (GOOG),2018-12-07,Huawei arrest stokes fears of China reprisals among America Inc executives
Alphabet Inc Class C (GOOG),2018-12-07,Alphabet A Falls 3%
Alphabet Inc Class C (GOOG),2018-12-07,EU governments agree to tougher stance on e-evidence
Alphabet Inc Class C (GOOG),2018-12-07,White House huddles with tech executives on future of jobs
Alphabet Inc Class C (GOOG),2018-12-06,Top U.S. general urges Google to work with military
Alphabet Inc Class C (GOOG),2018-12-06,Microsoft adopts ethical principles aiming to bar misuse of face recognition technology
Alphabet Inc Class C (GOOG),2018-12-06,Taking aim at Intel  Qualcomm launches chip for business PCs
Alphabet Inc Class C (GOOG),2018-12-06,S&P  Dow lose 2018 gains as global growth fears grip Wall Street
Alphabet Inc Class C (GOOG),2018-12-06,Nasdaq leads as averages trim losses
Alphabet Inc Class C (GOOG),2018-11-29,Amazon's treatment of sellers comes under scrutiny in Germany
Alphabet Inc Class C (GOOG),2018-11-29,Morgan Stanley Adds FAANGs  Cloud Stocks to Annual Growth List
Alphabet Inc Class C (GOOG),2018-11-29,Russia has no plans to increase fines for Internet companies: report
Alphabet Inc Class C (GOOG),2018-11-29,Indonesia's Go-Jek starts trial launch in Singapore  challenges Grab
Alphabet Inc Class C (GOOG),2018-11-28,Amazon's latest gadget: a self-driving toy car for coders
Alphabet Inc Class C (GOOG),2018-11-28,Amazon launches machine learning chip  taking on Nvidia  Intel
Alphabet Inc Class C (GOOG),2018-11-28,U.S. Congress shouldn't preempt California privacy law: state official
Alphabet Inc Class C (GOOG),2018-11-28,Google Searches for ‘Bitcoin’ Just Hit Their Highest Level Since April
Alphabet Inc Class C (GOOG),2018-11-28,Alphabet A Rises 3%
Alphabet Inc Class C (GOOG),2018-11-28,U.S. House panel sets Google CEO hearing for December 5
Alphabet Inc Class C (GOOG),2018-11-27,Amazon pushes hard in online ads
Alphabet Inc Class C (GOOG),2018-11-27,Fearful of bias  Google blocks gender-based pronouns from new AI tool
Alphabet Inc Class C (GOOG),2018-11-27,European consumer groups want regulators to act against Google tracking
Alphabet Inc Class C (GOOG),2018-11-26,Wall Street rises on gains in retailers as Cyber Monday begins
Alphabet Inc Class C (GOOG),2018-11-26,Russia opens civil case against Google over search results
Alphabet Inc Class C (GOOG),2018-11-26,Indonesian app to report 'misguided' religion 'risks dividing neighbors'
Alphabet Inc Class C (GOOG),2018-11-26,Indonesian app to report 'misguided' religion 'risks dividing neighbors'
Alphabet Inc Class C (GOOG),2018-11-26,Exclusive: Russia plans stiffer fines for tech firms that break rules - sources
Alphabet Inc Class C (GOOG),2018-11-25,Logitech ends negotiations to acquire Plantronics
Alphabet Inc Class C (GOOG),2018-11-23,Exclusive: Logitech in talks to acquire headphone maker Plantronics - sources
Alphabet Inc Class C (GOOG),2018-11-28,Factbox: Tesla executive departures since 2016
Alphabet Inc Class C (GOOG),2018-11-28,Stocks - Wall Street Opens Higher on Trade Optimism
Alphabet Inc Class C (GOOG),2018-11-27,YouTube shifts to make new exclusive shows  movies free to users
Alphabet Inc Class C (GOOG),2018-11-27,U.S. senator says privacy bill draft could come early next year
Alphabet Inc Class C (GOOG),2018-11-27,Google workers demand end to censored Chinese search project
Alphabet Inc Class C (GOOG),2018-11-27,FTC hearing sees call for regulating Facebook  Google
Alphabet Inc Class C (GOOG),2018-11-27,U.S. prosecutors claim 'El Chapo' had unauthorized contact with wife
Alphabet Inc Class C (GOOG),2018-11-27,THR: YouTube pulling back from scripted content spending
Alphabet Inc Class C (GOOG),2018-11-27,Windstream expanding Cloud Connect to serve growing Southwest
Alphabet Inc Class C (GOOG),2018-11-27,Special Report: Little known to many investors  cryptocurrency reviews are for sale
Alphabet Inc Class C (GOOG),2018-11-23,Black Friday deals lure U.S. shoppers  biggest sales gains online
